CVE_ENT,CVE_MUN,NOM_MUN,clave,mun_hect,CN_T1,CN_T2,CN_T3,CN_T4,CN_T5,Pro_CN_T1,Prop_CN_T2,Prop_CN_T3,Prop_CN_T4,Prop_CN_T5
20,474,Santiago Llano Grande,20474,10996.0279789012,3749.66699999999991633,2916.15500000000020009,2857.69500000000016371,3130.63200000000006185,3118.32575744999985545,0.34100195154056828,0.26520076209295013,0.25988429690095793,0.28470571428218888,0.28358656084118156
20,476,Santiago Miltepec,20476,5102.1949574865,3673.86599999999998545,2989.89699999999993452,3012.55699999999978900,3246.61900000000014188,3283.82739024000011341,0.72005598190819831,0.58600210789924734,0.59044333372241009,0.63631809976923848,0.64361072393394303
20,477,Santiago Minas,20477,20015.7002503024,16670.32200000000011642,15881.02800000000024738,13026.00799999999981083,14086.44199999999909778,13997.02189809999981662,0.83286229267687706,0.79342854865944878,0.65078952208045782,0.70376963203109411,0.69930213397797714
20,478,Santiago Nacaltepec,20478,20286.0513129325,15121.07099999999991269,15846.51100000000042201,15655.67000000000007276,15655.67000000000007276,15653.38997150000068359,0.74539252448603488,0.78115305712047267,0.77174555848724491,0.77174555848724491,0.77163316458343245
20,479,Santiago Nejapilla,20479,1994.5108163752,1015.03800000000001091,1383.14699999999993452,1386.27899999999999636,1395.99399999999991451,1295.79862720000005538,0.50891576604468758,0.69347681077694767,0.69504712063653118,0.69991798918246162,0.64968242666889564
20,480,Santiago Nundiche,20480,7166.2080340834,4052.11900000000014188,5152.71799999999984720,5262.79699999999957072,5297.03099999999994907,4944.58999364000010246,0.56544813948012740,0.71902992147213918,0.73439076495818501,0.73916790788191533,0.68998694569330099
20,481,Santiago Nuyo,20481,5888.8655779865,4911.11499999999978172,4982.02499999999963620,4019.80099999999993088,4161.08299999999962893,4027.29353261999995084,0.83396622574618018,0.84600759416611371,0.68261041906384212,0.70660179705150306,0.68388274096027124
20,482,Santiago Pinotepa Nacional,20482,81267.0571213796,52529.70700000000215368,43974.03199999999924330,43622.99300000000221189,41962.05299999999988358,40364.41145099999994272,0.64638377296648253,0.54110525910050933,0.53678568592492737,0.51634763810046580,0.49668848461821558
20,484,Santiago Tamazola,20484,20094.7951515824,13265.55199999999967986,10895.55600000000049477,10895.29099999999925785,11831.80600000000049477,11830.22103410000090662,0.66014865540718792,0.54220786615692429,0.54219467866245108,0.58879953295111276,0.58872065850188127
20,485,Santiago Tapextla,20485,12912.9529177197,10525.59000000000014552,10235.57999999999992724,10256.36299999999937427,8840.60399999999935972,8834.13085282999963965,0.81511874681710794,0.79265990244216755,0.79426937164200329,0.68463070037749063,0.68412940937060429
20,486,Villa Tejpam de la Unin,20486,14155.6866936075,8414.86000000000058208,7475.17100000000027649,7155.70200000000022555,7321.53600000000005821,7403.66074950999973225,0.59445085089372796,0.52806841249006153,0.50550016787468244,0.51721517708542519,0.52301671474923106
20,488,Santiago Tepetlapa,20488,1347.3183263653,140.00299999999998590,42.84599999999999653,46.30700000000000216,46.30700000000000216,47.36664660630000157,0.10391233998700973,0.03180094797313928,0.03436975441796576,0.03436975441796576,0.03515624012484295
20,489,Santiago Tetepec,20489,29311.2099087922,25062.05099999999947613,23025.53700000000026193,22244.15899999999965075,16532.21099999999933061,13686.80975070000022242,0.85503297468735262,0.78555395944584505,0.75889596742056131,0.56402349310872335,0.46694796268353633
20,490,Santiago Texcalcingo,20490,1671.8073121025,1019.78300000000001546,665.45600000000001728,245.03200000000001069,244.94999999999998863,247.25406066299998997,0.60998835967375897,0.39804587238173317,0.14656713021062376,0.14651808149585477,0.14789626703573158
20,491,Santiago Textitln,20491,25307.5138050369,24391.07900000000154250,23600.21099999999933061,22752.84000000000014552,23295.84600000000136788,22957.42942659999971511,0.96378803496475818,0.93253771120349649,0.89905473035725669,0.92051104582874832,0.90713886806339838
20,492,Santiago Tilantongo,20492,24853.4445986850,6909.10099999999965803,8542.27100000000064028,7281.72900000000026921,8028.17299999999977445,7748.70484837999993033,0.27799369912553534,0.34370571717257953,0.29298671140278387,0.32302053617246967,0.31177589157158458
20,493,Santiago Tillo,20493,1729.9283989126,71.42400000000000659,115.16599999999999682,25.57000000000000028,25.57000000000000028,82.62460112620000530,0.04128725792633717,0.06657269750146373,0.01478095857381890,0.01478095857381890,0.04776186180776976
20,497,Santiago Yaitepec,20497,4166.2347027133,4166.23400000000037835,4166.23400000000037835,4166.23499999999967258,4166.23499999999967258,3990.62098267000010310,0.99999983133132198,0.99999983133132198,1.00000007135620539,1.00000007135620539,0.95784833726987828
20,499,Santiago Yolomcatl,20499,6780.5121795417,1811.17900000000008731,1760.63799999999991996,1358.97800000000006548,1360.61200000000008004,1180.24351838000006865,0.26711536710526479,0.25966150541138072,0.20042409246020326,0.20066507720541621,0.17406406582987269
20,500,Santiago Yosonda,20500,33621.8795305106,24355.43799999999828287,22433.96199999999953434,19793.85499999999956344,20882.71399999999994179,20184.74182740000105696,0.72439251880307121,0.66724294754676083,0.58871946709694833,0.62110489632352994,0.60034543307084010
20,501,Santiago Yucuyachi,20501,5192.6959379329,2318.75700000000006185,2257.72299999999995634,2221.82299999999986539,2027.87799999999992906,2023.88608763999991424,0.44654203283141725,0.43478821540603252,0.42787465828096599,0.39052508065921038,0.38975632539071126
20,507,Santo Domingo Armenta,20507,14315.6016913348,5708.01500000000032742,4302.95700000000033469,4299.89699999999993452,3485.50300000000015643,3484.68711114000007001,0.39872686618928832,0.30057814493431806,0.30036439213049060,0.24347582973824755,0.24341883675411793
20,510,Santo Domingo Ixcatln,20510,1801.2067895302,1245.40399999999999636,744.48299999999994725,219.22499999999999432,219.22499999999999432,246.14887764400000947,0.69142755137228451,0.41332455791718387,0.12171006753598757,0.12171006753598757,0.13665775583057946
20,516,Santo Domingo Teojomulco,20516,22486.0270786854,21103.85599999999976717,19971.60599999999976717,17916.09200000000055297,18298.73099999999976717,17773.32351520000156597,0.93853200150258786,0.88817850881853500,0.79676556188899805,0.81378230738436863,0.79041635292022794
20,520,Santo Domingo Tonal,20520,16526.8029878864,10697.37000000000080036,9033.88299999999981083,8801.85000000000036380,8939.26800000000002910,8888.81332366000060574,0.64727400743149288,0.54662011803623101,0.53258031855595211,0.54089517534348219,0.53784227537384011
20,521,Santo Domingo Tonaltepec,20521,2652.9709111496,570.67700000000002092,798.18499999999994543,675.68600000000003547,675.68499999999994543,648.18666045299994494,0.21510865332206419,0.30086458794006377,0.25469031611326942,0.25468993917736110,0.24432482758437940
20,523,Santo Domingo Yanhuitln,20523,6974.5976370105,2453.63299999999981083,2699.45400000000017826,2178.38999999999987267,2407.75300000000015643,2358.18032515999993848,0.35179563434310068,0.38704082163470277,0.31233199581871740,0.34521747709478301,0.33810987355691813
20,524,Santo Domingo Yodohino,20524,3573.9722486750,3109.58100000000013097,2868.96000000000003638,2886.38999999999987267,2886.38999999999987267,2886.81993715999988126,0.87006299535561127,0.80273706687667390,0.80761399338511608,0.80761399338511608,0.80773429011102360
20,526,Santos Reyes Nopala,20526,22889.1114548178,13266.12900000000081491,12759.31799999999930151,11580.97600000000056752,10652.41100000000005821,10340.89631460000055085,0.57958252447618219,0.55744051162433228,0.50596005104262731,0.46539207172927777,0.45178233917085509
20,527,Santos Reyes Ppalo,20527,8245.4341520096,6474.68099999999958527,7655.57899999999972351,6647.81300000000010186,6647.81900000000041473,6311.50332582000010007,0.78524440079628455,0.92846281455466606,0.80624171843998982,0.80624244611543894,0.76545433623792181
20,528,Santos Reyes Tepejillo,20528,5286.9064294535,2703.46300000000019281,2810.19200000000000728,2507.92599999999993088,2675.71999999999979991,2660.90543919999981881,0.51135064258730478,0.53153806247531521,0.47436549775654735,0.50610315043472121,0.50330102768152329
20,529,Santos Reyes Yucun,20529,6085.4235521607,3994.45499999999992724,3878.75900000000001455,3621.58899999999994179,3558.75300000000015643,3561.46091531999991275,0.65639720321221073,0.63738521513803292,0.59512521502535565,0.58479955741723577,0.58524454128677073
20,532,Santo Toms Ocotepec,20532,7876.6254135594,2973.66899999999986903,3804.49600000000009459,3183.46300000000019281,3509.03400000000010550,3270.49206649999996444,0.37753083888957167,0.48301090889134601,0.40416584931406713,0.44549966714924538,0.41521487880710123
20,536,San Vicente Nu,20536,7110.5557653619,4739.36499999999978172,5513.00299999999970169,5440.27099999999973079,5918.57499999999981810,5859.98441072999958124,0.66652525574543253,0.77532659639009371,0.76509786007185765,0.83236461330231437,0.82412466818361974
20,540,Villa de Tamazulpam del Progreso,20540,14348.4105283064,9372.69000000000050932,7481.29899999999997817,6965.60999999999967258,7079.73499999999967258,7007.06390708999970229,0.65322148272170300,0.52140263099114492,0.48546213437776359,0.49341597705426465,0.48835122840028411
20,543,Tataltepec de Valds,20543,21997.7221166878,19130.73700000000098953,18671.95500000000174623,17032.44299999999930151,14972.45199999999931606,13966.05714179999995395,0.86966900020466842,0.84881311351029287,0.77428212383312789,0.68063647320290832,0.63488651541811869
20,545,Teotitln de Flores Magn,20545,14302.1485101068,12073.16400000000066939,10871.15099999999983993,10857.17699999999967986,10857.28199999999924330,10837.19356119999974908,0.84415037303439711,0.76010614715109126,0.75912909115211846,0.75913643270642583,0.75773185780736063
20,547,Teotongo,20547,4665.9987568463,1476.45399999999995089,443.12700000000000955,484.18900000000002137,484.18900000000002137,499.13569016999997530,0.31642828833454723,0.09496937806719540,0.10376963759142925,0.10376963759142925,0.10697295824128350
20,549,Tezoatln de Segura y Luna,20549,48679.1242331088,30991.49399999999877764,26877.98500000000058208,26929.53700000000026193,27469.63799999999901047,27009.15899070000159554,0.63664855291133871,0.55214602611357388,0.55320504270050208,0.56430016835259122,0.55484069231323374
20,552,Tlacotepec Plumas,20552,5427.7796696647,3029.10399999999981446,3190.69200000000000728,2027.82899999999995089,2028.59400000000005093,2025.66430480999997599,0.55807423741412154,0.58784478998520295,0.37360193733237307,0.37374287894138414,0.37320311952440305
20,556,La Trinidad Vista Hermosa,20556,1070.7304779277,322.64299999999997226,262.97399999999998954,249.18000000000000682,249.18000000000000682,248.32455226900000866,0.30132979928286507,0.24560242322508827,0.23271962939008228,0.23271962939008228,0.23192069095633597
20,558,Valerio Trujano,20558,5523.9450212610,4627.01800000000002910,4104.40800000000035652,4389.65400000000045111,4576.81599999999980355,4576.49191090000022086,0.83762926354103173,0.74302115321615758,0.79465924861756410,0.82854119336531873,0.82848252350188734
20,564,Yutanduchi de Guerrero,20564,6412.1331842638,1153.01199999999994361,1730.41100000000005821,1769.01299999999991996,1799.89799999999991087,1662.95559735000006185,0.17981722569793773,0.26986510577270156,0.27588525521294310,0.28070190500989300,0.25934514295977307
20,566,San Mateo Yucutind,20566,19893.2024446561,17014.48900000000139698,15883.20999999999912689,15032.25200000000040745,14940.20900000000074215,14440.48813259999951697,0.85529160261326320,0.79842398649427593,0.75564766617242696,0.75102080932240145,0.72590062725064863
20,567,Zapotitln Lagunas,20567,30479.5434940419,19400.66200000000026193,15296.79800000000068394,15955.74200000000018917,16535.46299999999973807,16529.17952439999862690,0.63651419201184611,0.50187096808028631,0.52349018951412463,0.54251019222884123,0.54230403836694929
20,568,Zapotitln Palmas,20568,4263.4737321046,1446.71199999999998909,1552.47900000000004184,1302.35599999999999454,1304.23600000000010368,1194.01742605000004005,0.33932705838106630,0.36413476370444109,0.30546828286827782,0.30590923785431268,0.28005741352617441
20,004,Asuncin Cuyotepeji,20004,8510.6955764248,6455.20799999999962893,4595.43800000000010186,5841.68500000000040018,5841.59100000000034925,5824.65942286999961652,0.75848183524286317,0.53996033094282836,0.68639336791482253,0.68638232298915747,0.68439287606581756
20,011,Calihual,20011,6669.9724575722,4486.86800000000039290,4229.41899999999986903,4266.88000000000010914,4259.57099999999991269,4262.32080244999997376,0.67269663083933828,0.63409842048125398,0.63971478550199279,0.63861897887812846,0.63903124481588036
20,016,Coicoyn de las Flores,20016,12630.7843143237,10125.87500000000000000,9981.19000000000050932,9938.93300000000090222,9145.87999999999919964,9144.47419799000090279,0.80168220341764085,0.79022725363784596,0.78688169734075364,0.72409438498829304,0.72398308532747913
20,022,Cosoltepec,20022,11395.0140278925,6003.06700000000000728,6016.64000000000032742,5893.52499999999963620,5890.25500000000010914,5892.01367526000012731,0.52681523562022881,0.52800637061723510,0.51720208378628940,0.51691511617115571,0.51706945343267163
20,024,Cuyamecalco Villa de Zaragoza,20024,7890.3616924477,3691.32600000000002183,5483.22299999999995634,5444.12600000000020373,5185.56499999999959982,4982.06901624999954947,0.46782722312123809,0.69492669838548649,0.68997166571094870,0.65720244548021034,0.63141199484158150
20,026,Chalcatongo de Hidalgo,20026,13377.1267491231,6713.48700000000008004,7268.49399999999968713,6261.10999999999967258,6475.16700000000037107,6306.76210145999993983,0.50186315237239454,0.54335240566338106,0.46804595018212186,0.48404766744282079,0.47145864876203125
20,029,Eloxochitln de Flores Magn,20029,3602.5722177009,2419.13400000000001455,1832.19100000000003092,1813.88599999999996726,1813.39200000000005275,1814.27351305999991382,0.67150187527506389,0.50857856256085632,0.50349747080367790,0.50336034655740380,0.50360503646415122
20,032,Fresnillo de Trujano,20032,6096.0946644198,3825.39399999999977808,3338.92399999999997817,3336.83399999999983265,3527.35600000000022192,3528.99508404000016526,0.62751551781620574,0.54771524784347891,0.54737240539842980,0.57862552899442521,0.57889440343457566
20,034,Guadalupe de Ramrez,20034,3094.0618945455,2138.85500000000001819,2002.68499999999994543,1993.81899999999995998,1918.40599999999994907,1918.35432059999993726,0.69127737999377858,0.64726727139186169,0.64440178249662350,0.62002832050061585,0.62001161773197022
20,037,Mesones Hidalgo,20037,17464.5230797166,10992.03299999999944703,11226.64999999999963620,11137.04000000000087311,11007.98400000000037835,10812.94914140000037150,0.62939210820856661,0.64282602787125043,0.63769505466396759,0.63030544548821588,0.61913795710563790
20,046,Magdalena Jaltepec,20046,23478.8410246294,4419.97400000000016007,3087.56599999999980355,3600.56199999999989814,3706.51999999999998181,3464.38189101999978448,0.18825350004982910,0.13150419123163407,0.15335348095857865,0.15786639536899821,0.14755336038034625
20,047,Santa Magdalena Jicotln,20047,2600.9759632885,1074.13300000000003820,966.05600000000004002,1023.21199999999998909,1023.21199999999998909,1003.10170554000001175,0.41297305902125220,0.37142057967294068,0.39339540789385807,0.39339540789385807,0.38566358155488112
20,050,Magdalena Peasco,20050,8576.0706322127,2067.39899999999988722,2048.32299999999986539,2201.22200000000020736,2594.94000000000005457,2536.92746281000017916,0.24106599498313519,0.23884166628785272,0.25667022747363566,0.30257913108284218,0.29581466520121824
20,054,Magdalena Zahuatln,20054,2544.0139827283,303.90899999999999181,178.82099999999999795,369.82299999999997908,369.82299999999997908,344.22601723100001436,0.11946042830868252,0.07029088724120351,0.14536987709611066,0.14536987709611066,0.13530822533523915
20,055,Mariscala de Jurez,20055,14541.7355873129,10393.76699999999982538,10065.74200000000018917,10051.80099999999947613,10009.04600000000027649,9972.52255927000078373,0.71475422844767977,0.69219674223632355,0.69123805337031474,0.68829789538550712,0.68578626666617704
20,056,Mrtires de Tacubaya,20056,5860.0225583985,5827.89400000000023283,4683.39099999999962165,4710.11999999999989086,4673.34900000000016007,4679.39951860000019224,0.99451733195933623,0.79921040462341408,0.80377164986327976,0.79749675934305464,0.79852926707484295
20,058,Mazatln Villa de Flores,20058,18184.2678337341,9241.09499999999934516,7424.88600000000042201,6353.41100000000005821,7788.16299999999955617,7526.72203824000007444,0.50819175589003418,0.40831371754357387,0.34939053131485587,0.42829126095206210,0.41391394512332175
20,065,Ixpantepec Nieves,20065,7245.9441275986,3792.64499999999998181,3830.07600000000002183,3280.52700000000004366,3209.44000000000005457,2835.85551256000007925,0.52341626338994862,0.52858204984107948,0.45273975926822518,0.44292916747394934,0.39137142967452598
20,070,Pinotepa de Don Luis,20070,6836.6746964450,4974.18500000000040018,402.26699999999999591,393.69700000000000273,657.83699999999998909,227.39378769100000000,0.72757374320976909,0.05883957009233957,0.05758603670359193,0.09622177874604278,0.03326087576014732
20,076,La Reforma,20076,18745.7760035263,15811.96399999999994179,16037.90300000000024738,16042.54099999999925785,16083.51800000000002910,15658.17509269999936805,0.84349476900959353,0.85554756426104106,0.85579497999881193,0.85798091244526231,0.83529084577531021
20,081,San Agustn Atenango,20081,9691.5865329377,7202.01400000000012369,6318.95399999999972351,6052.38400000000001455,6445.61099999999987631,6331.33478438000020105,0.74312022861513227,0.65200408400879317,0.62449878349952781,0.66507284210836182,0.65328156157533224
20,082,San Agustn Chayuco,20082,15109.2158059421,14482.10499999999956344,13069.62999999999919964,12522.63999999999941792,10876.68800000000010186,9869.06087914999989152,0.95849481442342810,0.86501047889328708,0.82880807057340056,0.71987111308069707,0.65318154204063517
20,086,San Agustn Tlacotepec,20086,5099.1271062985,1609.37599999999997635,1348.24000000000000909,1432.79899999999997817,1494.66699999999991633,1496.01704111000003650,0.31561794135550780,0.26440603889529224,0.28098907325337907,0.29312213028652889,0.29338688954470321
20,088,San Andrs Cabecera Nueva,20088,26225.4157972830,23656.19199999999909778,23195.57900000000154250,22737.81899999999950523,22746.44700000000011642,22670.27746249999836436,0.90203305765893038,0.88446944671142658,0.86701462336226065,0.86734361719277575,0.86443920042055844
20,089,San Andrs Dinicuiti,20089,9836.2402113729,6906.59900000000016007,5429.06700000000000728,5295.30599999999958527,5295.30599999999958527,5382.68014577000030840,0.70215843163472380,0.55194534530813721,0.53834655175230861,0.53834655175230861,0.54722943219162279
20,090,San Andrs Huaxpaltepec,20090,8823.4164285139,5167.64599999999973079,276.05599999999998317,282.76999999999998181,1551.39799999999991087,1088.39759337000009509,0.58567404608719920,0.03128674728622043,0.03204767702974958,0.17582735809526981,0.12335330675912748
20,093,San Andrs Lagunas,20093,5009.2108325506,2651.28800000000001091,2849.76299999999991996,2570.91100000000005821,2630.37899999999990541,2430.64624988000014127,0.52928257336894968,0.56890458302968894,0.51323673247966262,0.52510846277569401,0.48523536563589975
20,099,San Andrs Tepetlapa,20099,1378.8540496629,6.49199999999999999,15.36200000000000010,13.68099999999999916,7.21799999999999997,7.32125511719999977,0.00470825755748925,0.01114113564358438,0.00992200733888022,0.00523478173905690,0.00530966647194450
20,101,San Andrs Zabache,20101,606.8424827944,139.62000000000000455,88.45699999999999363,14.12700000000000067,13.66200000000000081,13.81512355509999956,0.23007617950060966,0.14576599778029958,0.02327951717379396,0.02251325572509189,0.02276558406307326
20,052,Magdalena Tequisistln,20052,84638.4000248368,81620.48200000000360887,78232.74700000000302680,76980.94800000000395812,76373.63999999999941792,75310.97349899999971967,0.96434339467722452,0.92431741357401509,0.90952744826710163,0.90235212359388250,0.88979675273753167
20,053,Magdalena Tlacotepec,20053,12450.1287536797,9942.80999999999949068,9489.20499999999992724,10134.63400000000001455,10022.00799999999981083,10027.30118419999962498,0.79861101814399704,0.76217725838340555,0.81401840900678679,0.80497223749898517,0.80539738845964770
20,060,Mixistln de la Reforma,20060,6767.3166850629,4776.05400000000008731,5192.47699999999986176,4971.35800000000017462,5033.27199999999993452,4912.52551206000043749,0.70575299225199595,0.76728742596915089,0.73461288001682945,0.74376185336643763,0.72591925879619745
20,061,Monjas,20061,2229.1958736206,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
20,062,Natividad,20062,187.5423907265,120.74500000000000455,67.22199999999999420,35.29299999999999926,35.29299999999999926,33.57260462400000023,0.64382777425551163,0.35843629666656174,0.18818678733529148,0.18818678733529148,0.17901341928055173
20,066,Santiago Niltepec,20066,54904.6280856457,35711.26400000000285218,29052.10900000000037835,24495.82800000000133878,19296.44800000000032014,19289.13291580000077374,0.65042356619361885,0.52913770683742056,0.44615233458623871,0.35145394245999589,0.35132070989918907
20,074,Santa Catarina Quioquitani,20074,3902.8894793098,3829.27300000000013824,3741.26899999999977808,3260.07600000000002183,3260.07600000000002183,3148.64498569999977917,0.98113795440530416,0.95858953214878584,0.83529805731945106,0.83529805731945106,0.80674715550920917
20,079,Salina Cruz,20079,13311.9348202299,9243.21199999999953434,8234.33599999999933061,6770.77400000000034197,5909.89000000000032742,5605.23771888999999646,0.69435526276415216,0.61856793255075371,0.50862433533783391,0.44395424705797465,0.42106859705862021
20,080,San Agustn Amatengo,20080,5635.6423562296,2735.80999999999994543,2721.00700000000006185,2255.34999999999990905,2255.34999999999990905,2261.30063100999996095,0.48544776745384743,0.48282109261106987,0.40019395437805799,0.40019395437805799,0.40124984661426816
20,085,San Agustn Loxicha,20085,33763.6933608841,33478.66199999999662396,31632.62500000000000000,31508.79799999999886495,31508.79799999999886495,31508.12832699999853503,0.99155805148928655,0.93688284222623042,0.93321538207379762,0.93321538207379762,0.93319554795811477
20,095,San Andrs Paxtln,20095,5748.2116851160,5668.49700000000029831,5682.56300000000010186,5585.11300000000028376,5585.11300000000028376,5296.94472892999965552,0.98613226347902128,0.98857928540001649,0.97162618670806511,0.97162618670806511,0.92149437409299351
20,097,San Andrs Solaga,20097,4911.9541565745,2831.24400000000014188,3405.99200000000018917,3264.55200000000013461,3264.55200000000013461,3511.57146649000014804,0.57639870197291376,0.69340875167598703,0.66461369465969000,0.66461369465969000,0.71490314334262861
20,098,San Andrs Teotillpam,20098,14440.0357599064,10351.90799999999944703,10472.59799999999995634,10354.13600000000042201,10353.59699999999975262,9038.72598518000086187,0.71688936039498430,0.72524737293779973,0.71704365364169409,0.71700632686432575,0.62594900286026645
20,100,San Andrs Ya,20100,4051.9285836191,3546.58599999999978536,3515.63400000000001455,3397.23000000000001819,3397.23000000000001819,3608.00255543999992369,0.87528344263961866,0.86764461106565394,0.83842297066491311,0.83842297066491311,0.89044080639185541
20,113,San Baltazar Loxicha,20113,12152.9235469712,11614.44000000000050932,11173.35299999999915599,9967.00699999999960710,9967.00699999999960710,9961.58573387999967963,0.95569102818017782,0.91939630466816080,0.82013245302477167,0.82013245302477167,0.81968636562044905
20,114,San Baltazar Yatzachi el Bajo,20114,2975.6726129674,1354.21000000000003638,2088.24600000000009459,2119.74099999999998545,2108.00399999999990541,2621.80678063999994265,0.45509374724175550,0.70177276589495496,0.71235692756070779,0.70841260924126204,0.88108038808257272
20,116,San Bartolom Ayautla,20116,5677.4471214181,5119.48199999999997090,5217.10099999999965803,4895.12600000000020373,4895.13199999999960710,4898.21520914000029734,0.90172253312352590,0.91891670471373477,0.86220547638976619,0.86220653320277940,0.86274959579307098
20,117,San Bartolom Loxicha,20117,15682.1705032910,14927.69599999999991269,15004.64400000000023283,15436.66100000000005821,15436.66100000000005821,15445.02377499999965949,0.95188966328782942,0.95679638203469242,0.98434467325556252,0.98434467325556252,0.98487793968052872
20,120,San Bartolom Zoogocho,20120,883.0241921003,366.45199999999999818,516.36900000000002819,506.12500000000000000,500.36500000000000909,511.09946509299999207,0.41499655760096760,0.58477333307460200,0.57317229191214603,0.56664925431982405,0.57880573337105790
20,122,San Bartolo Yautepec,20122,9346.8260259082,9295.45000000000072760,8760.46199999999953434,8697.73300000000017462,8697.73300000000017462,7608.10628217999965273,0.99450337197185534,0.93726597410897827,0.93055471193012507,0.93055471193012507,0.81397752146999502
20,125,San Carlos Yautepec,20125,231479.3070000000,224792.99199999999837019,222160.89000000001396984,218440.74499999999534339,218339.01600000000325963,218314.06488300001365133,0.97111484785981317,0.95974406040536497,0.94367288303658170,0.94323340962827407,0.94312561979028220
20,126,San Cristbal Amatln,20126,13824.5951993936,11095.52900000000045111,10319.98400000000037835,7354.39400000000023283,7657.21000000000003638,7630.51357766999990417,0.80259340978654425,0.74649447966857463,0.53197897616001033,0.55388312565823805,0.55195204399219611
20,130,San Dionisio del Mar,20130,35754.2087046491,10575.12800000000061118,10059.13400000000001455,8775.32899999999972351,6076.60599999999976717,6182.40292574999966746,0.29577295605551807,0.28134125644044855,0.24543485418708061,0.16995498488573352,0.17291399110018915
20,131,San Dionisio Ocotepec,20131,30882.6170088502,24799.37600000000020373,24748.11200000000098953,24712.13200000000142609,24654.67900000000008731,23321.70343270000012126,0.80302054689513869,0.80136058394623100,0.80019552724168774,0.79833516029210139,0.75517251099596161
20,134,San Felipe Jalapa de Daz,20134,13364.4500520460,9321.64999999999963620,8946.48500000000058208,5402.42000000000007276,5401.74899999999979627,4438.00001496999993833,0.69749596606655151,0.66942410388449602,0.40423810773814284,0.40418789991085574,0.33207501974917214
20,136,San Felipe Usila,20136,44890.2385687132,42728.48999999999796273,42019.65400000000227010,41968.10100000000238651,41968.09599999999772990,41836.85383620000357041,0.95184368277739884,0.93605325656001559,0.93490483316901296,0.93490472178622319,0.93198109812137897
20,146,San Francisco Logueche,20146,4097.4785016321,1815.50399999999990541,1419.49099999999998545,897.18899999999996453,947.28999999999996362,975.69451349400003437,0.44307834666535811,0.34643037161380857,0.21896124644525486,0.23118852231260692,0.23812071572928648
20,159,San Jernimo Coatln,20159,58691.5007533877,55786.16300000000046566,55417.06199999999807915,52107.97499999999854481,52297.35100000000238651,52314.79964559999643825,0.95049815192841181,0.94420931972507627,0.88782829423546994,0.89105492837446953,0.89135222262280223
20,166,San Jos Chiltepec,20166,19253.1812056199,10020.27499999999963620,9339.67799999999988358,8701.79199999999946158,8862.12199999999938882,9396.74490804000015487,0.52044775837227020,0.48509791188553286,0.45196645204066288,0.46029390703564316,0.48806193676176174
20,169,San Jos Independencia,20169,5303.2196184808,2917.42399999999997817,2019.27299999999991087,729.30299999999999727,729.38400000000001455,734.56460706500001834,0.55012317231466024,0.38076360122126263,0.13752079914972890,0.13753607289017852,0.13851295249119419
20,170,San Jos Lachiguiri,20170,7723.1256204478,2204.72899999999981446,2161.56800000000021100,1019.20699999999999363,1541.60599999999999454,1545.37588621999998395,0.28547107846630698,0.27988253800728269,0.13196820174742990,0.19960908002304578,0.20009720962306404
20,171,San Jos Tenango,20171,25745.8409313238,24959.49199999999837019,25149.24699999999938882,23459.37099999999918509,23459.77600000000165892,23464.45088290000057896,0.96945724424300750,0.97682756088972988,0.91119070697970650,0.91120643767582488,0.91138801585431473
20,173,San Juan Atepec,20173,13412.3652068349,11133.73199999999997090,11996.48699999999917054,11105.02800000000024738,11066.46600000000034925,11060.35000969999964582,0.83010951672612410,0.89443486029493335,0.82796940202171887,0.82509429391026146,0.82463829750651874
20,175,San Juan Bautista Atatlahuca,20175,42179.1460764913,41268.34999999999854481,39260.59100000000034925,39042.23599999999714782,39042.23700000000098953,39125.30884520000108751,0.97840648374342187,0.93080573344945061,0.92562888611347038,0.92562890982186896,0.92759841022496747
20,179,San Juan Bautista Jayacatln,20179,11465.7444749439,10002.63600000000042201,9464.60100000000056752,9668.95900000000074215,9668.95900000000074215,9666.57132246999935887,0.87239306805229855,0.82546763715893023,0.84329098918343981,0.84329098918343981,0.84308274474408229
20,182,San Juan Bautista Tlacoatzintepec,20182,5123.8773116754,5108.32999999999992724,5091.54399999999986903,4947.57999999999992724,4947.57300000000032014,4934.82919245999983104,0.99696571351543217,0.99368967879037140,0.96559298731183818,0.96559162115890873,0.96310447972970969
20,184,San Juan Bautista Tuxtepec,20184,87268.4639193535,15008.34499999999934516,10767.64600000000064028,8025.11999999999989086,7764.17299999999977445,8004.19558529000005365,0.17197902112577007,0.12338530456947877,0.09195899228174992,0.08896882850115277,0.09171922165018093
20,187,San Juan Coatzspam,20187,6576.1656947340,5754.25299999999970169,5741.82999999999992724,5633.66200000000026193,5633.61399999999957799,5633.10710268999991968,0.87501642554533510,0.87312733080887672,0.85667884015016094,0.85667154106400212,0.85659446008193296
20,189,San Juan Comaltepec,20189,9849.8134373557,8840.27000000000043656,8420.52599999999983993,8811.38199999999960710,8813.86199999999917054,8815.04371929000080854,0.89750633920364653,0.85489192801001823,0.89457349177625844,0.89482527319483784,0.89494524696870847
