CVE_ENT,CVE_MUN,NOM_MUN,clave,mun_hect,1976,1993,2002,2011,CN_T5,Pro_CN_T1,Prop_CN_T2,Prop_CN_T3,Prop_CN_T4,Prop_CN_T5
20,12,Candelaria Loxicha,20012,18256.1864258735,18139.031,13858.453,13703.223,13719.273,13723.8261001,0.9935827,0.7591099629,0.7506070918,0.7514862458,0.7517356462
20,401,Santa Mara Colotepec,20401,41595.3295655788,30552.6,28030.014,24248.789,23799.585,22568.2714629,0.7345199646,0.6738740693,0.5829690317,0.5721696462,0.5425674396
20,318,San Pedro Mixtepec -Dto. 22 -,20318,32864.7270264523,26357.399,23009.232,18764.621,16688.149,13759.0938857,0.8019965898,0.7001193706,0.5709653692,0.5077829792,0.4186583955
20,57,Matas Romero Avendao,20057,136162.076,76299.682,62008.788,47834.269,43951,43473.8098108,0.5603592736,0.4554042493,0.3513039049,0.322784444,0.3192798692
20,103,San Antonino Castillo Velasco,20103,1211.932201763,0,0,0,0,0,0,0,0,0,0
20,360,Santa Ana Zegache,20360,2725.5950155495,70.239,27.91,19.615,4.199,3.8449878781,0.0257701528,0.0102399659,0.0071965937,0.001540581,0.0014106967
20,452,Santiago Apstol,20452,1751.1268962411,0,0,0,0,0,0,0,0,0,0
20,87,San Agustn Yatareni,20087,646.4278065264,0,0,0,0,0,0,0,0,0,0
20,72,San Jos del Progreso,20072,10944.5679458181,4644.179,4525.597,3958.039,3958.039,3964.92514989,0.42433644,0.4135016588,0.3616441526,0.3616441526,0.3622733368
20,301,San Pedro Apstol,20301,886.5077232623,0,0,0,0,0,0,0,0,0,0
20,68,Ocotln de Morelos,20068,11957.7398596373,908.005,731.044,508.157,516.906,515.061495323,0.0759345002,0.0611356334,0.0424960742,0.0432277342,0.0430734822
20,132,San Dionisio Ocotln,20132,988.9361934028,0,0,0,0,0,0,0,0,0,0
20,192,San Juan Chilateca,20192,535.9613421091,0,0,0,0,0,0,0,0,0,0
20,243,San Martn Tilcajete,20243,2374.3165201409,338.007,313.49,274.896,291.037,288.45007071,0.1423597053,0.1320337863,0.1157790032,0.1225771701,0.1214876232
20,315,San Pedro Mrtir,20315,769.4488664755,0,0,0,0,0,0,0,0,0,0
20,530,Santo Toms Jalieza,20530,6938.0890682706,3305.449,3193.944,3266.03,3323.952,3319.58825909,0.4764206639,0.4603492357,0.4707391283,0.4790875365,0.4784585822
20,7,Asuncin Ocotln,20007,441.3339402119,0,0,0,0,0,0,0,0,0,0
20,546,Teotitln del Valle,20546,10744.0398665141,6586.979,7087.785,7232.68,7342.136,7331.81817169,0.6130821443,0.6596945924,0.6731806741,0.6833682759,0.6824079455
20,550,San Jernimo Tlacochahuaya,20550,3729.0913328119,536.524,854.233,543.097,675.238,682.241624897,0.143875264,0.2290726946,0.1456378918,0.1810730657,0.1829511707
20,145,San Francisco Lachigol,20145,1159.9961643072,0,3.239,0.105,9.91,8.8854139986,0,0.0027922506,9.051754068748E-005,0.0085431317,0.007659865
20,67,Oaxaca de Jurez,20067,9004.9105140099,2693.969,3021.819,2984.586,3125.171,2920.49605147,0.2991666598,0.3355745729,0.3314398289,0.3470518663,0.3243226068
20,91,San Andrs Huaypam,20091,2716.913810938,1873.777,1838.013,1756.405,1843.2,1839.77332986,0.6896711233,0.6765076583,0.6464706363,0.6784168098,0.6771555735
20,553,Tlalixtac de Cabrera,20553,8090.5913913765,4645.631,5782.874,5530.495,5596.806,5759.86901246,0.5742016591,0.7147653021,0.6835711671,0.6917672305,0.7119218774
20,483,Santiago Suchilquitongo,20483,9473.7341852579,5396.955,4722.532,4454.904,5085.585,4874.33619435,0.5696755782,0.4984868593,0.4702373861,0.5368089183,0.5145105509
20,77,Reyes Etla,20077,1227.7527162,0,0,0,0,0,0,0,0,0,0
20,45,Magdalena Apasco,20045,2711.488672255,521.966,493.551,496.221,556.324,645.298619735,0.192501634,0.1820221508,0.1830068497,0.2051729021,0.2379868396
20,193,San Juan del Estado,20193,13133.2242197923,9825.955,9799.125,9593.598,9740.525,9777.17717756,0.7481753784,0.746132468,0.730483074,0.741670502,0.7444613001
20,338,Villa de Etla,20338,778.1235301168,0,0,0,0,0,0,0,0,0,0
20,294,San Pablo Huitzo,20294,10282.7229647042,5314.169,5909.364,6188.702,6147.334,6204.77535293,0.5168056183,0.5746886326,0.6018543941,0.5978313353,0.6034175358
20,277,Villa Sola de Vega,20277,97943.6904873829,85637.08,83451.085,70733.096,71775.456,71273.517956,0.8743501452,0.8520312496,0.7221812416,0.7328236831,0.7276989217
20,155,San Ildefonso Sola,20155,3988.9380373169,2142.904,2073.856,1550.192,1649.674,1652.48026089,0.5372116538,0.5199017835,0.3886227325,0.4135622024,0.4142657132
20,487,Santiago Tenango,20487,11061.4549536074,6635.714,8103.039,8240.252,8789.618,8842.85516745,0.5998952243,0.7325473036,0.7449519104,0.7946168056,0.7994296595
20,494,Santiago Tlazoyaltepec,20494,6303.3948108115,2238.465,4502.035,4308.659,4308.659,4307.01792562,0.3551205449,0.7142238643,0.6835457923,0.6835457923,0.6832854446
20,511,Santo Domingo Nuxa,20511,14708.066881315,6567.126,10587.18,10024.614,10024.614,9986.8439342,0.4464982416,0.719821312,0.6815725058,0.6815725058,0.6790045228
20,531,Santo Toms Mazaltepec,20531,4358.3110831558,2297.413,2385.735,2416.962,2416.963,2422.46992705,0.527133781,0.5473989705,0.5545639019,0.5545641314,0.5558276775
20,535,San Vicente Lachixo,20535,13719.9122444739,11017.228,10920.135,9700.334,9658.255,9573.94229705,0.8030100925,0.7959332979,0.7070259508,0.7039589487,0.6978136687
20,569,Santa Ins de Zaragoza,20569,8340.0156507633,798.132,1091.305,1491.536,1491.536,1553.86723083,0.095699101,0.1308516729,0.1788409114,0.1788409114,0.1863146661
20,48,Magdalena Mixtepec,20048,4069.6750527369,3860.436,3925.244,3968.103,4047.308,4049.31018602,0.9485858084,0.9645104214,0.975041729,0.9945039708,0.9949959477
20,63,Nazareno Etla,20063,434.5342750568,0,0,0,0,0,0,0,0,0,0
20,92,San Andrs Ixtlahuaca,20092,3026.6263995395,852.793,835.688,868.366,868.366,870.326979549,0.2817635504,0.2761120435,0.2869088831,0.2869088831,0.2875567925
20,94,San Andrs Nuxio,20094,6203.40057018,2017.558,2881.691,2401.809,2401.809,2399.74235536,0.3252341965,0.4645340837,0.3871761904,0.3871761904,0.3868430433
20,49,Magdalena Ocotln,20049,1013.6098103462,0,0,0,0,0,0,0,0,0,0
20,51,Magdalena Teitipac,20051,3776.3639340945,1899.678,1959.377,1904.549,2071.622,2075.75205454,0.5030442068,0.5188527997,0.5043340719,0.5485758354,0.5496694945
20,69,La Pe,20069,2718.9294953548,0,0,0,0,0,0,0,0,0,0
20,78,Rojas de Cuauhtmoc,20078,1256.6518364137,928.281,754.864,736.93,826.899,828.506252372,0.7386938634,0.6006946221,0.5864233662,0.6580175798,0.6592965755
20,83,San Agustn de las Juntas,20083,2587.8860919212,1768.85,1552.823,1523.957,1523.957,1520.25559761,0.6835115369,0.6000352971,0.5888810194,0.5888810194,0.5874507392
20,84,San Agustn Etla,20084,5747.2138987442,4316.384,4208.479,3484.215,4403.862,4479.06500335,0.7510393864,0.7322642021,0.6062441839,0.7662603268,0.7793454502
20,112,San Baltazar Chichicpam,20112,9145.1571341542,4211.814,4123.312,3817.905,3806.277,3853.24676631,0.4605512993,0.4508738275,0.4174783379,0.4162068452,0.4213428714
20,118,San Bartolom Quialana,20118,2348.0835124755,482.511,716.684,771.973,771.973,775.921704949,0.2054914135,0.3052208306,0.3287672674,0.3287672674,0.3304489388
20,157,San Jacinto Amilpas,20157,363.7522378246,0,0,0,0,0,0,0,0,0,0
20,162,San Jernimo Taviche,20162,7284.2399735098,5155.283,4792.867,3721.259,3721.259,3728.44929141,0.7077310768,0.6579776363,0.510864416,0.510864416,0.5118515185
20,174,nimas Trujano,20174,327.4431079598,0,0,0,0,0,0,0,0,0,0
20,178,San Juan Bautista Guelache,20178,5212.6603011116,3125.9,3012.257,2995.805,3522.479,3575.56086919,0.5996746036,0.5778732597,0.5747170978,0.6757545661,0.685937825
20,191,San Juan Chicomezchil,20191,2032.5402836026,1026.672,1799.388,1570.228,1570.228,1636.72037085,0.505117664,0.8852902029,0.77254459,0.77254459,0.8052585152
20,197,San Juan Guelava,20197,3233.4090052491,85.753,575.329,543.325,387.136,383.222961346,0.0265209257,0.1779326398,0.1680347272,0.1197299814,0.1185197916
20,219,San Juan Teitipac,20219,4245.1287147722,1741.25,1834.562,1771.017,1783.912,1785.38068004,0.4101760199,0.4321569788,0.4171880569,0.4202256562,0.4205716246
20,227,San Lorenzo Cacaotepec,20227,2839.1000245883,221.803,0,0,0,0,0.0781244049,0,0,0,0
20,233,San Lucas Quiavin,20233,5245.0380226574,2037.97,2570.916,2539.1,2750.102,2560.41627423,0.3885519974,0.4901615563,0.4840956327,0.5243245117,0.4881597165
20,238,San Martn de los Cansecos,20238,816.4373863341,121.538,112.653,0,0,0,0.1488638346,0.1379811874,0,0,0
20,247,Capullpam de Mndez,20247,3719.657585619,3364.789,3177.792,3193.988,3193.988,3225.60353836,0.9045964373,0.8543237991,0.8586779634,0.8586779634,0.8671775464
20,262,San Miguel Amatln,20262,6247.5279401341,5291.284,5059.185,4880.025,4880.025,5312.29924609,0.84694043,0.8097898959,0.7811129533,0.7811129533,0.8503041998
20,267,San Miguel del Ro,20267,1032.9718836416,603.818,896.266,795.524,795.524,888.815617818,0.5845444678,0.8676576916,0.7701313197,0.7701313197,0.8604451214
20,284,San Miguel Tilquipam,20284,7163.3823934321,2716.503,2416.478,1901.954,1901.954,1900.35303923,0.379220716,0.3373375687,0.265510606,0.265510606,0.2652871137
20,293,San Pablo Etla,20293,4299.7547583087,2241.339,2364.023,2369.353,2328.537,2365.44020026,0.5212713576,0.5498041477,0.5510437532,0.5415511188,0.5501337479
20,295,San Pablo Huixtepec,20295,4486.5272100354,1243.696,963.96,907.783,988.743,987.553125615,0.2772068332,0.214856604,0.2023353381,0.2203804755,0.220115265
20,310,San Pedro Ixtlahuaca,20310,2238.3593985426,167.473,127.969,195.595,195.595,212.447333155,0.0748195308,0.0571708905,0.0873831969,0.0873831969,0.0949120741
20,328,San Pedro Taviche,20328,9869.242617794,7742.279,7793.836,6744.594,6872.762,6850.01210085,0.7844856287,0.7897096365,0.683395298,0.6963819075,0.6940767763
20,342,San Raymundo Jalpan,20342,827.7267206417,0,0,0,0,0,0,0,0,0,0
20,343,San Sebastin Abasolo,20343,1624.6171702891,305.109,305.188,266.107,366.982,370.080715082,0.1878036288,0.1878522556,0.1637967423,0.2258882934,0.2277956443
20,349,San Sebastin Teitipac,20349,2959.6995827255,1442.626,1185.883,1097.736,1462.452,1462.55469309,0.4874231184,0.4006768143,0.3708943997,0.4941217712,0.4941564683
20,107,San Antonio de la Cal,20107,1088.1441361083,337.914,437.571,390.734,390.734,390.576533833,0.3105415806,0.4021259551,0.3590829441,0.3590829441,0.3589382333
20,356,Santa Ana del Valle,20356,2799.8723340715,901.112,848.484,1018.425,1077.532,1262.1998281,0.3218403886,0.3030438173,0.363739799,0.3848504044,0.4508062074
20,358,Santa Ana Tlapacoyan,20358,4617.8066901345,1478.784,1623.988,1654.707,1678.609,1683.20377339,0.3202351461,0.3516795113,0.3583318036,0.363507854,0.364502866
20,363,Santa Catarina Ixtepeji,20363,22149.409884011,20405.377,19581.104,19102.235,19102.235,19086.9102659,0.921260526,0.8840463065,0.8624263626,0.8624263626,0.8617344826
20,365,Santa Catarina Lachatao,20365,10095.8219704961,8129.847,6993.707,6201.203,6201.203,6240.08367117,0.8052684589,0.6927327978,0.6142345832,0.6142345832,0.6180857477
20,368,Santa Catarina Minas,20368,3674.8542770439,1670.943,1233.599,1078.76,1078.76,1072.84714448,0.4546963972,0.3356865081,0.2935517761,0.2935517761,0.291942772
20,369,Santa Catarina Quian,20369,2147.5307827958,395.156,392.641,350.762,289.109,290.105926545,0.184004813,0.1828337005,0.1633326995,0.1346239143,0.1350881342
20,375,Santa Cruz Amilpas,20375,216.9647733043,3.948,71.462,12.243,12.243,12.2370317257,0.0181965023,0.3293714409,0.0564285152,0.0564285152,0.0564010071
20,378,Santa Cruz Mixtepec,20378,4624.3486388776,3204.511,2908.678,2340.344,2472.766,2407.41848077,0.6929648368,0.6289919353,0.5060915997,0.5347274164,0.5205962328
20,380,Santa Cruz Papalutla,20380,1487.5308713348,0,84.469,124.135,82.892,80.8500692738,0,0.0567847039,0.0834503689,0.0557245578,0.0543518597
20,385,Santa Cruz Xoxocotln,20385,4409.6367115625,196.73,0,0,0,0,0.0446136525,0,0,0,0
20,387,Santa Gertrudis,20387,2929.9678427485,47.81,62.062,51.584,27.499,27.7392430114,0.0163175852,0.0211818024,0.017605654,0.0093854272,0.0094674223
20,388,Santa Ins del Monte,20388,4871.4414377063,4119.907,3487.887,3531.938,3832.887,3833.59592167,0.845726476,0.7159866427,0.7250293461,0.78680757,0.7869530961
20,389,Santa Ins Yatzeche,20389,220.0619353188,0,0,0,0,0,0,0,0,0,0
20,393,Santa Luca Ocotln,20393,1198.0782700052,0,0,0,0,0,0,0,0,0,0
20,399,Santa Mara Atzompa,20399,3130.9282810868,364.445,0,0,0,0,0.1164015804,0,0,0,0
20,403,Santa Mara Coyotepec,20403,689.7990215779,0,0,0,0,0,0,0,0,0,0
20,411,Santa Mara Guelac,20411,718.4035569744,3.499,0,0,0.165,0.268986015,0.0048705215,0,0,0.0002296759,0.0003744219
20,419,Santa Mara Jaltianguis,20419,5329.3995455335,4215.669,4448.314,4172.29,4172.29,4173.53370951,0.7910213832,0.8346745186,0.7828818171,0.7828818171,0.7831151847
20,443,Santa Mara Yavesa,20443,8632.6038746946,8603.007,8202.794,8296.068,8296.069,8293.36729488,0.9965715009,0.9502108656,0.9610157167,0.9610158326,0.9607028673
20,449,Santa Mara Zoquitln,20449,41782.1866970923,39952.456,38140.247,35077.059,34691.794,34685.0040165,0.9562078761,0.9128351102,0.8395218578,0.8303010623,0.8301385533
20,475,Santiago Matatln,20475,18390.1111285361,7031.436,6415.512,5773.279,5873.884,6170.81618719,0.3823487499,0.3488566195,0.3139338833,0.3194044864,0.3355507829
20,496,Santiago Xiacu,20496,6336.4389220586,4720.298,5101.606,5640.152,5640.152,5697.22902951,0.7449449222,0.8051219404,0.890113843,0.890113843,0.8991215886
20,504,Nuevo Zoquipam,20504,10206.0145876083,9518.033,8258.757,8457.061,8457.061,7904.03114409,0.9325905738,0.8092048987,0.82863501,0.82863501,0.7744483487
20,519,Santo Domingo Tomaltepec,20519,3109.13001793,1975.931,2137.263,2131.837,2099.124,2157.10167748,0.6355253684,0.687415125,0.6856699423,0.6751483495,0.6937959059
20,539,Soledad Etla,20539,1204.9727194136,39.251,0,0,0,0,0.0325741814,0,0,0,0
20,544,Teococuilco de Marcos Prez,20544,13458.4569034125,11374.33,11783.06,11827.077,11865.152,11729.296157,0.8451436953,0.8755134474,0.8787840304,0.8816131066,0.8715186474
20,555,Trinidad Zaachila,20555,2054.1829977159,0,0,0,0,0,0,0,0,0,0
20,560,Villa Daz Ordaz,20560,28352.0529812148,20179.803,20566.968,19280.354,19346.161,19769.2527632,0.7117580873,0.7254137121,0.6800337885,0.682354855,0.697277646
20,561,Yaxe,20561,6121.9272996792,3513.549,3579.418,3637.537,3637.537,3626.44793019,0.5739285731,0.5846880933,0.5941816722,0.5941816722,0.5923703031
20,565,Villa de Zaachila,20565,8222.9004411985,1926.151,1253.229,1341.515,1280.041,1281.18894412,0.2342422864,0.1524071718,0.1631437726,0.1556678217,0.155807425
20,420,Santa Mara Lachixo,20420,4964.123110835,4654.229,4555.818,4459.955,4555.365,4519.55081656,0.9375732423,0.9177487944,0.8984376295,0.9176575396,0.9104429354
20,426,Santa Mara Peoles,20426,23512.6784043044,12857.486,17335.001,16955.369,16986.497,16953.4200113,0.5468320444,0.7372618594,0.721116017,0.7224398985,0.721033126
20,104,San Antonino el Alto,20104,10613.4448101664,10161.933,9941.723,9246.274,9246.274,9198.16420804,0.9574585049,0.9367102932,0.8711850078,0.8711850078,0.8666520977
20,108,San Antonio Huitepec,20108,19138.3249925779,12890.077,12768.976,10059.535,11009.585,10940.6170456,0.6735216904,0.6671940206,0.5256225403,0.5752637707,0.5716601139
20,217,San Juan Tamazola,20217,36059.2706329681,19163.771,19586.292,18805.319,19387.143,19259.2538202,0.5314519862,0.5431693891,0.5215113526,0.5376465652,0.5340999272
20,241,San Martn Lachil,20241,1084.9661214277,67.344,35.963,26.904,26.904,26.9592039913,0.0620701409,0.0331466571,0.0247970876,0.0247970876,0.0248479685
20,271,San Miguel Mixtepec,20271,7401.7910785762,6429.434,6419.514,6733.251,6731.567,6613.43893293,0.8686321907,0.8672919746,0.9096786073,0.9094510948,0.8934917053
20,273,San Miguel Peras,20273,11013.8664242159,8627.823,8495.882,7836.123,7836.123,7841.04891234,0.7833600543,0.7713805191,0.7114779405,0.7114779405,0.7119251869
20,13,Cinega de Zimatln,20013,1039.8696232432,0,0,0,0,0,0,0,0,0,0
20,17,La Compaa,20017,10424.7670508866,5277.485,5016.976,3209.903,3502.431,3509.93611599,0.5062448853,0.481255454,0.3079112449,0.3359721117,0.336692043
20,23,Cuilpam de Guerrero,20023,5036.0773592087,456.892,424.391,441.964,441.964,540.746425409,0.0907237851,0.0842701511,0.0877595733,0.0877595733,0.1073745272
20,33,Guadalupe Etla,20033,421.5953639035,0,0,0,0,0,0,0,0,0,0
20,35,Guelatao de Jurez,20035,452.3805396819,218.907,445.269,247.319,247.319,247.460153876,0.4839001257,0.98427974,0.5467056566,0.5467056566,0.5470176813
20,123,San Bernardo Mixtepec,20123,10967.0093692368,9579.837,9373.815,8634.774,9726.554,9549.00356596,0.8735140709,0.8547284574,0.7873408063,0.8868921027,0.8707025994
20,135,San Felipe Tejalpam,20135,9879.4512736405,5366.552,4408.022,4462.075,4462.075,4462.88292019,0.5432034484,0.4461808534,0.4516521086,0.4516521086,0.4517338865
20,150,San Francisco Telixtlahuaca,20150,19238.0806513944,12186.018,14505.901,14051.518,14365.705,14258.5204882,0.633432109,0.7540201781,0.7304012419,0.7467327568,0.7411612804
20,161,San Jernimo Sosola,20161,22068.418044516,12275.096,14095.032,14065.864,14113.675,14175.6191776,0.5562290861,0.6386969819,0.6373752741,0.6395417638,0.642348679
20,398,Ayoquezco de Aldama,20398,10417.1785537319,7435.946,7504.011,6332.592,6183.874,6187.12275558,0.7138157383,0.7203496572,0.6078989591,0.5936227327,0.5939345979
20,28,Heroica Ciudad de Ejutla de Crespo,20028,31851.2386018693,8469.62,8757.012,7304.786,7304.786,7295.51187419,0.2659117941,0.2749347399,0.2293407202,0.2293407202,0.2290495502
20,409,Santa Mara del Tule,20409,1641.3927309395,533.904,420.04,432.916,432.916,435.431308491,0.3252749875,0.2559046303,0.263749188,0.263749188,0.2652816113
20,59,Miahuatln de Porfirio Daz,20059,46920.3459973409,16942.514,17289.379,11044.164,11524.149,11523.44701,0.361090986,0.3684836212,0.2353811287,0.2456109126,0.2455959513
20,154,San Ildefonso Amatln,20154,6267.9801254076,4451.526,4491.736,3452.045,3452.045,3409.77179632,0.7102010394,0.7166161842,0.550742812,0.550742812,0.5439985016
20,167,San Jos del Peasco,20167,2730.7407387619,1117.931,1075.215,840.738,840.738,835.994304263,0.4093874545,0.3937448124,0.3078790996,0.3078790996,0.3061419535
20,209,San Juan Mixtepec -Dto. 26 -,20209,7427.8983319612,7019.723,5845.218,5451.749,5451.749,5397.81556564,0.9450483416,0.7869275721,0.7339557916,0.7339557916,0.7266948637
20,254,San Mateo Ro Hondo,20254,21173.6298685543,19529.784,18547.421,19016.737,19016.737,19014.5500655,0.9223635305,0.8759679429,0.8981330607,0.8981330607,0.8980297749
20,319,San Pedro Mixtepec -Dto. 26 -,20319,15609.2553706626,15474.616,14604.265,14789.085,14789.085,14840.5709723,0.9913743886,0.9356157391,0.9474561501,0.9474561501,0.950754576
20,347,San Sebastin Ro Hondo,20347,10704.4356410842,8991.288,7345.872,7847.537,7847.537,7845.35048837,0.8399590881,0.6862456132,0.7331107648,0.7331107648,0.7329065026
20,314,San Pedro Juchatengo,20314,5847.4171930447,4563.651,4389.631,4177.054,4163.634,4168.10315827,0.7804558576,0.7506957098,0.7143417106,0.7120466802,0.7128109763
20,149,San Francisco Sola,20149,10693.5531071648,7898.26,7465.544,7660.304,7741.657,7680.69461994,0.7386001566,0.6981350282,0.7163478708,0.7239555387,0.7182546851
20,96,San Andrs Sinaxtla,20096,2246.5641504224,387.321,286.61,208.031,187.531,194.551401653,0.1724059382,0.127577038,0.0925996259,0.0834745805,0.0865995309
20,215,San Juan Sayultepec,20215,1471.2713241624,0,0,0,0,0,0,0,0,0,0
20,562,Magdalena Yodocono de Porfirio Daz,20562,3824.4614684395,1826.749,2329.225,2251.921,2364.129,2351.55522745,0.4776486873,0.6090334598,0.5888204179,0.6181599735,0.6148722498
20,147,San Francisco Nuxao,20147,2328.7014092049,754.331,591.643,883.394,816.956,941.987547415,0.3239277466,0.254065634,0.3793504811,0.3508204172,0.4045119497
20,230,San Lorenzo Victoria,20230,5172.506700243,4071.717,4103.927,4130.933,4223.211,4228.16641335,0.7871844806,0.7934116354,0.7986327016,0.8164727945,0.8174308239
20,164,San Jorge Nuchita,20164,5598.7137094043,3365.761,3217.967,3151.989,2783.135,2778.89739347,0.6011668349,0.5747689857,0.5629844932,0.4971025747,0.4963456854
20,548,Tepelmeme Villa de Morelos,20548,57390.6441591782,39690.47,40534.775,39594.497,39591.547,39580.4609892,0.6915843267,0.7062958709,0.6899120507,0.6898606485,0.689667481
20,18,Concepcin Buenavista,20018,22284.3668930117,16009.509,15311.621,15188.856,15190.963,14709.6767857,0.7184188394,0.6871014588,0.6815924398,0.6816869904,0.6600895083
20,21,Cosolapa,20021,11231.3312879559,4633.847,4372.173,4360.211,4358.866,4360.78815716,0.4125821669,0.3892835932,0.3882185369,0.3880987826,0.388269925
20,327,San Pedro Tapanatepec,20327,99939.6353673072,31428.238,22530.025,22466.473,20949.539,21264.9065196,0.31447221,0.2254363338,0.22480043,0.2096219275,0.2127775076
20,211,San Juan Ozolotepec,20211,20730.787695603,19820.319,18032.63,16265.761,16277.504,16262.4725149,0.9560813265,0.8698477967,0.7846185702,0.7851850223,0.7844599421
20,474,Santiago Llano Grande,20474,10996.0279789012,3749.667,2916.155,2857.695,3130.632,3118.32575745,0.3410019515,0.2652007621,0.2598842969,0.2847057143,0.2835865608
20,476,Santiago Miltepec,20476,5102.1949574865,3673.866,2989.897,3012.557,3246.619,3283.82739024,0.7200559819,0.5860021079,0.5904433337,0.6363180998,0.6436107239
20,477,Santiago Minas,20477,20015.7002503024,16670.322,15881.028,13026.008,14086.442,13997.0218981,0.8328622927,0.7934285487,0.6507895221,0.703769632,0.699302134
20,478,Santiago Nacaltepec,20478,20286.0513129325,15121.071,15846.511,15655.67,15655.67,15653.3899715,0.7453925245,0.7811530571,0.7717455585,0.7717455585,0.7716331646
20,479,Santiago Nejapilla,20479,1994.5108163752,1015.038,1383.147,1386.279,1395.994,1295.7986272,0.508915766,0.6934768108,0.6950471206,0.6999179892,0.6496824267
20,480,Santiago Nundiche,20480,7166.2080340834,4052.119,5152.718,5262.797,5297.031,4944.58999364,0.5654481395,0.7190299215,0.734390765,0.7391679079,0.6899869457
20,481,Santiago Nuyo,20481,5888.8655779865,4911.115,4982.025,4019.801,4161.083,4027.29353262,0.8339662257,0.8460075942,0.6826104191,0.7066017971,0.683882741
20,482,Santiago Pinotepa Nacional,20482,81267.0571213796,52529.707,43974.032,43622.993,41962.053,40364.411451,0.646383773,0.5411052591,0.5367856859,0.5163476381,0.4966884846
20,484,Santiago Tamazola,20484,20094.7951515824,13265.552,10895.556,10895.291,11831.806,11830.2210341,0.6601486554,0.5422078662,0.5421946787,0.588799533,0.5887206585
20,485,Santiago Tapextla,20485,12912.9529177197,10525.59,10235.58,10256.363,8840.604,8834.13085283,0.8151187468,0.7926599024,0.7942693716,0.6846307004,0.6841294094
20,486,Villa Tejpam de la Unin,20486,14155.6866936075,8414.86,7475.171,7155.702,7321.536,7403.66074951,0.5944508509,0.5280684125,0.5055001679,0.5172151771,0.5230167147
20,488,Santiago Tepetlapa,20488,1347.3183263653,140.003,42.846,46.307,46.307,47.3666466063,0.10391234,0.031800948,0.0343697544,0.0343697544,0.0351562401
20,489,Santiago Tetepec,20489,29311.2099087922,25062.051,23025.537,22244.159,16532.211,13686.8097507,0.8550329747,0.7855539594,0.7588959674,0.5640234931,0.4669479627
20,490,Santiago Texcalcingo,20490,1671.8073121025,1019.783,665.456,245.032,244.95,247.254060663,0.6099883597,0.3980458724,0.1465671302,0.1465180815,0.147896267
20,491,Santiago Textitln,20491,25307.5138050369,24391.079,23600.211,22752.84,23295.846,22957.4294266,0.963788035,0.9325377112,0.8990547304,0.9205110458,0.9071388681
20,492,Santiago Tilantongo,20492,24853.444598685,6909.101,8542.271,7281.729,8028.173,7748.70484838,0.2779936991,0.3437057172,0.2929867114,0.3230205362,0.3117758916
20,493,Santiago Tillo,20493,1729.9283989126,71.424,115.166,25.57,25.57,82.6246011262,0.0412872579,0.0665726975,0.0147809586,0.0147809586,0.0477618618
20,497,Santiago Yaitepec,20497,4166.2347027133,4166.234,4166.234,4166.235,4166.235,3990.62098267,0.9999998313,0.9999998313,1.0000000714,1.0000000714,0.9578483373
20,499,Santiago Yolomcatl,20499,6780.5121795417,1811.179,1760.638,1358.978,1360.612,1180.24351838,0.2671153671,0.2596615054,0.2004240925,0.2006650772,0.1740640658
20,500,Santiago Yosonda,20500,33621.8795305106,24355.438,22433.962,19793.855,20882.714,20184.7418274,0.7243925188,0.6672429475,0.5887194671,0.6211048963,0.6003454331
20,501,Santiago Yucuyachi,20501,5192.6959379329,2318.757,2257.723,2221.823,2027.878,2023.88608764,0.4465420328,0.4347882154,0.4278746583,0.3905250807,0.3897563254
20,507,Santo Domingo Armenta,20507,14315.6016913348,5708.015,4302.957,4299.897,3485.503,3484.68711114,0.3987268662,0.3005781449,0.3003643921,0.2434758297,0.2434188368
20,510,Santo Domingo Ixcatln,20510,1801.2067895302,1245.404,744.483,219.225,219.225,246.148877644,0.6914275514,0.4133245579,0.1217100675,0.1217100675,0.1366577558
20,516,Santo Domingo Teojomulco,20516,22486.0270786854,21103.856,19971.606,17916.092,18298.731,17773.3235152,0.9385320015,0.8881785088,0.7967655619,0.8137823074,0.7904163529
20,520,Santo Domingo Tonal,20520,16526.8029878864,10697.37,9033.883,8801.85,8939.268,8888.81332366,0.6472740074,0.546620118,0.5325803186,0.5408951753,0.5378422754
20,521,Santo Domingo Tonaltepec,20521,2652.9709111496,570.677,798.185,675.686,675.685,648.186660453,0.2151086533,0.3008645879,0.2546903161,0.2546899392,0.2443248276
20,523,Santo Domingo Yanhuitln,20523,6974.5976370105,2453.633,2699.454,2178.39,2407.753,2358.18032516,0.3517956343,0.3870408216,0.3123319958,0.3452174771,0.3381098736
20,524,Santo Domingo Yodohino,20524,3573.972248675,3109.581,2868.96,2886.39,2886.39,2886.81993716,0.8700629954,0.8027370669,0.8076139934,0.8076139934,0.8077342901
20,526,Santos Reyes Nopala,20526,22889.1114548178,13266.129,12759.318,11580.976,10652.411,10340.8963146,0.5795825245,0.5574405116,0.505960051,0.4653920717,0.4517823392
20,527,Santos Reyes Ppalo,20527,8245.4341520096,6474.681,7655.579,6647.813,6647.819,6311.50332582,0.7852444008,0.9284628146,0.8062417184,0.8062424461,0.7654543362
20,528,Santos Reyes Tepejillo,20528,5286.9064294535,2703.463,2810.192,2507.926,2675.72,2660.9054392,0.5113506426,0.5315380625,0.4743654978,0.5061031504,0.5033010277
